"educ_yrs","age","month_interview","wealth_group","female","rural","earnings_usd","years_lived_elsewhere","christian_main","christian_evang","muslim","kikuyu"
6,49,1,3,1,0,760.7,8,1,0,0,0
9,19,12,3,1,0,10.4,4,1,0,0,1
0,32,4,1,0,1,36.47,7,1,1,0,0
5,19,4,4,0,1,10.47,1,0,0,0,0
3,30,7,5,1,1,73.01,1,0,0,0,1
0,28,1,2,0,1,29.06,9,0,0,1,0
6,28,10,4,0,1,119.24,4,1,0,1,0
0,27,5,1,1,0,39.48,4,0,0,0,0
6,25,5,5,0,1,65.65,4,0,1,0,1
2,28,5,2,1,1,60.87,4,0,0,0,0
5,36,5,5,0,0,233.19,6,0,0,0,0
4,24,2,5,0,1,45.15,7,1,1,0,0
4,38,11,3,1,0,57.61,12,0,1,0,0
1,47,11,3,1,1,167.15,5,0,1,0,0
2,25,11,4,1,1,22.26,12,0,0,0,0
0,35,8,1,0,1,70.63,9,1,1,0,0
0,18,11,1,1,1,77.89,7,1,0,0,0
0,37,4,2,1,1,59.76,1,0,0,0,0
4,46,4,5,1,1,69.49,1,1,1,0,1
4,20,9,3,1,1,22.14,6,1,1,0,0
6,19,11,3,1,1,44.17,8,0,0,1,0
9,32,7,1,1,0,249.24,6,0,1,0,0
4,22,6,2,1,0,41.9,4,1,1,0,0
0,49,11,1,0,1,230.6,3,0,1,0,0
6,24,9,4,0,0,92.43,1,1,0,0,0
3,32,10,2,1,0,87.24,3,0,1,0,1
6,28,11,3,0,0,135.19,2,1,0,0,1
8,25,9,2,1,0,31.2,7,1,0,0,0
0,52,2,3,0,1,363.27,5,0,0,0,0
16,34,6,1,0,0,685.48,0,0,1,0,1
2,32,10,4,1,1,55.65,12,1,1,0,0
8,39,9,5,0,1,327.28,3,1,1,1,0
9,20,9,4,1,0,107.81,3,1,0,0,1
9,28,6,2,1,1,136.93,3,0,1,0,0
6,18,3,5,0,1,41.92,2,1,0,0,0
6,25,2,3,0,1,78.97,6,0,0,0,0
5,41,7,1,1,0,34.13,0,0,0,0,1
9,32,7,3,0,1,176.16,1,0,1,0,0
3,18,6,1,1,0,47.04,4,0,0,1,0
4,41,11,5,0,1,283.47,11,1,0,1,0
3,29,12,5,0,1,36.95,2,1,0,0,0
4,18,5,4,1,0,1.3,5,1,0,1,0
0,23,12,5,1,1,21.57,1,0,0,0,0
4,23,7,1,1,0,56.47,2,0,0,0,0
0,27,8,2,0,1,43.12,2,1,0,0,0
0,37,7,2,0,1,103.36,10,1,0,0,0
8,25,11,4,0,0,75.82,11,1,0,0,1
3,39,10,1,1,0,156,8,1,1,0,0
6,30,10,1,0,1,115.52,7,1,1,1,0
0,38,12,1,1,1,66.97,9,0,1,0,1
0,46,10,1,1,1,66.91,5,0,0,0,0
8,39,4,3,0,0,446.3,5,0,0,0,0
1,28,3,3,1,1,93,2,0,1,0,0
4,28,10,5,0,1,79.44,1,0,0,0,0
10,17,1,4,0,0,84.51,4,1,0,0,1
8,20,4,4,0,1,61.32,0,0,1,1,0
3,36,11,4,1,0,120.59,5,0,1,0,0
2,17,6,3,0,1,22.69,2,0,0,0,0
12,18,4,1,0,0,95.37,2,1,1,0,0
0,51,8,5,0,1,334.75,4,1,0,0,0
0,44,1,3,0,0,194.73,9,0,1,0,0
3,51,6,4,1,0,527.39,3,0,0,1,0
0,27,5,2,1,1,30.84,10,1,0,0,0
2,20,6,2,0,0,31.02,10,0,1,0,0
2,29,9,3,0,1,68.44,6,0,0,0,1
9,38,9,2,1,0,515.96,3,0,0,0,0
3,17,3,4,1,0,27.53,5,0,0,1,0
8,17,7,1,1,1,53.54,2,1,0,0,1
10,24,4,2,0,0,129.53,1,0,1,0,1
10,32,12,1,0,1,253.12,10,0,0,0,1
0,18,1,3,1,1,13.7,1,1,0,0,0
5,24,9,1,1,0,90.23,0,1,1,0,0
0,34,1,5,0,0,102.11,3,0,0,0,0
2,22,7,3,1,1,31.25,9,1,1,0,0
3,56,11,2,0,1,760.92,3,0,0,0,1
0,22,6,4,0,1,41.15,9,1,1,1,0
4,60,10,1,1,0,1051.49,13,1,1,0,0
4,36,7,2,0,1,163.68,1,0,0,0,1
2,19,12,5,0,1,22.12,9,1,1,0,0
6,24,1,2,1,0,88.36,5,1,0,0,0
0,30,12,3,1,1,66.7,13,1,0,0,0
1,54,12,4,0,1,498.67,14,1,0,0,1
6,29,5,4,1,0,141.18,2,1,0,0,1
2,37,4,1,0,1,134.2,6,1,0,0,0
0,32,12,3,0,1,67,10,0,0,0,0
3,19,7,3,0,1,31.79,13,1,0,0,1
6,41,11,4,0,0,330.89,6,0,1,0,0
11,21,9,4,0,0,112.61,7,0,1,0,1
11,22,2,5,0,0,148.28,5,1,0,0,0
0,32,10,3,0,1,54.41,2,1,1,0,0
0,38,10,2,1,1,40.37,5,0,0,1,0
6,34,6,5,1,1,167.89,3,1,0,1,0
8,22,4,3,1,0,43.93,0,0,1,1,0
5,22,12,3,0,1,49.68,3,1,1,1,0
5,28,12,2,1,1,67.35,2,1,1,1,0
8,37,1,2,0,1,62.87,8,1,1,0,1
1,29,8,3,1,1,45.08,3,1,0,0,1
1,17,3,4,1,1,12.14,7,1,1,0,0
13,25,9,1,1,0,346.15,4,1,0,0,1
7,24,11,3,1,0,105.67,11,0,0,0,0
1,25,5,4,1,1,10.38,3,0,0,0,0
0,41,2,5,1,1,104.03,4,1,0,0,0
1,40,6,1,1,1,92.79,5,1,1,0,0
7,18,12,4,0,1,11.74,5,1,0,0,0
0,21,6,3,1,1,14.62,3,1,1,0,0
4,26,11,4,0,1,66.5,0,1,0,0,0
2,19,8,1,0,1,22.12,3,1,1,0,0
6,34,2,1,1,0,173.47,1,1,1,0,0
6,25,11,2,0,1,78.97,4,1,0,0,0
6,29,5,2,1,0,33.07,5,0,0,0,0
10,20,9,3,1,0,70.97,2,0,0,0,0
2,27,2,2,0,1,45.46,5,1,1,0,0
1,26,6,2,1,0,34.04,9,0,0,0,0
2,23,1,2,1,1,8.93,7,0,0,0,1
0,22,1,5,0,1,27.55,0,1,0,0,0
1,30,12,3,0,0,82.01,1,1,0,0,0
6,23,7,2,0,0,84.48,6,1,0,0,0
3,34,10,5,1,0,103.84,5,0,1,0,1
9,30,12,4,0,1,182.05,2,1,0,0,0
8,26,12,5,1,1,118.05,7,1,0,0,0
5,20,11,2,0,1,44.15,1,1,0,0,0
1,52,9,1,1,0,397.78,4,1,0,0,0
1,32,8,5,1,1,57.31,0,1,0,0,0
12,31,1,3,0,0,435.24,2,1,0,1,0
3,26,2,2,1,1,48.26,6,1,0,0,0
8,18,10,2,0,0,56.57,13,1,1,0,0
6,22,10,5,0,1,48.96,2,1,1,0,0
6,57,12,4,1,0,1458.05,10,1,0,0,0
8,38,2,2,1,0,431.44,6,1,0,0,0
7,25,6,3,0,0,133.17,2,0,0,1,0
3,25,9,5,0,1,43.34,5,0,1,0,0
5,22,3,3,1,1,40.07,10,0,1,0,1
0,36,10,1,1,1,68.24,8,0,0,1,0
2,39,11,2,0,1,159.28,7,1,0,0,0
4,18,6,3,1,1,22.75,3,1,1,0,0
3,24,6,4,1,1,32.77,7,1,1,0,0
6,24,11,2,1,0,88.89,12,1,0,1,0
6,45,1,2,1,0,443.05,9,1,1,0,0
3,32,1,4,1,1,81.97,8,1,0,0,0
8,21,12,4,1,1,61.52,0,1,1,1,0
0,25,8,3,1,0,94.18,5,1,0,0,1
3,24,12,5,1,0,51.66,7,0,0,0,0
12,21,6,4,0,1,97.9,5,1,1,0,0
8,28,1,2,1,0,150.07,4,1,1,0,1
6,17,6,4,1,1,60.07,2,1,0,0,1
1,21,7,4,0,0,36.71,5,0,0,0,0
4,43,5,2,0,0,301.79,1,1,1,0,0
7,18,3,1,1,0,49.81,4,1,1,0,0
4,50,2,1,0,1,532.25,4,0,0,0,1
6,40,3,4,0,1,299.38,10,0,0,0,1
10,52,6,3,0,0,1983.74,0,1,0,1,0
3,23,2,4,1,0,32.74,3,0,0,0,0
1,19,11,1,0,0,30.61,8,1,0,0,0
0,32,10,5,0,0,85.78,6,1,0,0,0
6,25,3,3,1,1,77.29,11,1,0,0,1
1,23,1,1,1,1,25.95,12,0,0,1,0
5,25,6,5,1,1,43.71,3,1,1,0,1
0,27,8,3,1,0,40.43,8,1,0,0,1
2,22,5,5,1,0,36.08,5,0,0,0,0
7,43,8,4,1,0,564.86,4,1,0,0,1
2,23,6,5,0,0,51.31,4,1,0,0,1
0,23,3,4,1,1,19.5,7,0,1,0,0
2,20,5,5,1,1,24.07,4,1,0,0,1
8,37,2,5,0,1,275.74,5,1,1,1,0
9,47,6,3,1,0,1102.55,3,0,0,0,0
14,35,10,5,0,1,439.27,11,1,1,0,0
1,20,9,3,1,1,18.88,2,1,0,0,0
8,22,1,4,0,1,80.16,2,1,0,0,1
0,34,9,2,1,1,46.32,1,0,1,0,0
8,23,2,4,1,1,90.22,8,0,0,0,0
0,50,6,1,0,0,456.43,3,0,0,1,0
0,20,10,3,1,1,16.44,11,1,0,0,0
0,38,7,1,0,1,112.62,1,1,0,0,0
0,28,9,3,1,1,27.53,5,1,1,1,0
9,43,3,2,1,0,789.02,4,1,0,0,0
1,23,7,4,1,1,20.94,6,0,1,0,0
5,34,4,2,1,1,19.31,13,1,0,0,0
3,22,1,2,1,0,43.41,11,1,0,1,0
5,22,8,3,0,0,55.01,8,0,1,0,0
6,26,1,5,1,0,108.19,0,0,0,0,1
0,36,11,2,0,1,89.03,7,1,1,1,0
0,33,3,2,1,0,24.06,5,1,1,0,0
0,44,1,1,1,1,133.99,5,1,0,0,0
3,25,10,3,0,1,54.65,9,0,0,0,1
3,21,2,5,1,0,39.65,1,1,0,1,0
6,22,10,5,0,1,60.3,11,0,0,0,0
14,30,2,1,0,1,358.04,13,0,0,0,1
5,34,8,2,1,0,178.64,10,1,0,0,0
6,24,1,3,0,0,26.36,10,0,0,0,0
2,43,12,5,1,0,187.5,11,0,1,0,1
12,22,9,4,0,1,107.16,3,0,1,0,0
6,18,2,3,0,0,43.57,3,0,1,0,0
11,37,1,4,0,0,462.47,11,0,1,0,1
6,26,3,4,0,0,110.53,1,0,0,0,0
2,34,9,1,1,1,81.59,2,1,0,0,0
2,21,6,1,1,1,94.74,4,1,0,0,0
12,31,4,2,0,0,376.45,3,1,0,0,0
12,40,11,4,0,0,819.28,9,0,0,0,0
2,28,5,1,0,1,70.74,5,1,0,1,0
6,28,2,4,1,1,98.6,3,1,0,0,0
4,23,7,3,0,1,41.27,2,0,1,0,0
0,29,10,3,1,1,37.7,3,0,0,0,1
5,29,11,5,1,0,35.66,5,1,0,1,0
0,21,2,1,1,0,90.2,8,1,1,0,0
0,46,11,1,1,1,128.61,2,0,1,0,0
9,51,3,3,0,1,880.1,0,1,1,0,0
4,17,4,3,0,1,29.46,8,1,0,0,0
12,19,9,1,0,1,102.92,11,1,0,0,1
8,22,11,3,1,0,105.54,10,0,0,0,0
0,36,10,2,0,0,19.18,5,0,0,0,0
2,39,7,3,0,1,159.28,7,0,0,0,0
0,52,6,2,1,1,38.96,1,0,0,0,0
6,31,3,2,0,1,109.09,8,1,1,0,0
0,43,7,4,0,1,172.23,6,0,0,0,0
14,33,7,5,0,1,465.6,3,1,0,0,1
0,40,11,2,0,0,138.87,6,0,1,0,0
3,39,12,1,0,0,13.65,4,0,0,0,0
7,19,4,4,0,0,67,11,0,0,0,0
5,21,12,3,1,0,56.37,1,1,0,0,0
11,17,11,5,0,0,96.3,0,1,0,0,1
0,26,6,2,1,1,28.22,2,0,0,0,0
12,22,9,3,0,1,135.13,5,1,0,0,1
0,32,8,5,1,1,39.84,3,1,1,0,1
3,17,2,4,1,1,17.36,3,0,1,0,0
8,19,11,5,0,0,61.98,7,0,1,0,0
5,18,10,5,1,1,27.21,6,1,1,0,0
3,20,1,1,1,0,36,0,0,0,0,0
8,27,12,4,1,1,132.12,2,1,0,0,1
6,18,1,4,1,1,40.07,13,0,0,0,0
0,55,7,3,1,0,424.34,9,1,0,0,0
1,24,9,2,1,0,36.98,3,0,0,0,1
0,30,10,4,0,1,56.22,10,1,0,0,0
12,27,12,4,0,1,206.57,2,1,0,0,0
0,25,4,1,1,1,12.09,0,1,0,0,0
6,23,12,4,0,1,67.57,4,1,0,0,1
1,22,2,2,0,1,32.14,1,0,0,0,1
1,29,7,2,1,1,36.61,2,1,1,0,1
0,39,7,5,1,1,87.75,4,1,0,0,0
1,26,7,5,1,0,35.07,10,0,1,0,0
10,21,1,4,0,0,118.88,3,0,0,0,0
4,25,5,3,1,0,54.86,5,0,1,0,0
4,21,7,1,0,1,34.45,5,1,1,0,0
2,25,9,1,1,0,43.97,8,1,1,0,1
0,26,6,1,1,0,36.12,10,1,0,0,0
0,31,6,1,1,0,76.96,9,1,0,0,0
12,20,4,3,1,0,11.64,2,1,0,1,0
0,32,7,2,1,1,49.07,11,0,0,0,1
11,25,5,1,0,1,151.68,6,0,0,0,0
6,33,9,1,1,0,57.98,3,1,0,0,0
1,45,4,5,1,0,223.06,4,1,0,0,0
16,20,8,5,0,0,243.28,5,0,0,0,1
3,38,10,3,0,1,58.12,2,0,0,0,0
0,26,4,2,0,1,63.38,10,0,0,0,1
0,23,1,3,1,0,27.61,2,1,0,0,0
4,20,3,2,1,0,34.95,10,0,1,0,0
0,20,6,5,1,1,13.43,1,0,1,1,0
0,23,8,1,0,1,30.15,12,1,0,0,0
0,19,3,1,0,1,17.04,3,1,1,0,0
0,29,1,1,0,1,51.48,2,1,0,0,0
2,18,6,1,0,0,25.85,2,0,1,0,0
0,28,9,4,1,0,15.58,4,0,0,0,0
2,25,12,1,0,1,46.84,0,1,0,0,0
0,19,11,5,1,0,15.97,5,1,1,0,1
8,18,11,2,0,1,44.19,0,1,1,0,0
4,18,1,3,0,0,38.8,3,0,1,1,0
2,21,8,1,0,1,32.68,4,1,0,0,0
0,19,10,5,1,1,15.01,10,0,0,0,0
0,41,7,1,1,1,104.65,0,0,0,1,0
6,31,7,3,0,1,111.7,9,1,1,0,1
0,18,3,1,0,1,19.15,1,0,0,0,0
4,18,2,2,0,0,22.35,5,1,0,0,0
10,27,10,1,0,1,183.95,1,0,0,1,0
0,26,6,4,1,1,28.22,9,0,0,0,0
2,19,1,5,0,0,28.32,5,0,1,0,0
7,24,10,1,0,0,71.44,8,0,1,0,0
6,17,9,4,1,0,38.01,1,1,1,0,0
2,26,2,5,0,0,65.57,9,0,0,0,0
4,30,7,3,0,1,94.78,5,0,0,0,0
0,29,8,2,0,1,51.48,1,0,0,0,0
12,23,7,4,0,0,150.13,1,0,1,0,0
6,31,12,3,0,1,134.36,2,1,0,0,0
0,54,1,2,1,0,317.78,11,0,1,0,0
2,42,2,5,1,0,207.29,6,0,0,0,0
2,27,8,4,1,0,56.47,12,0,0,0,0
2,24,9,3,1,1,13.54,0,1,1,0,0
6,28,1,5,0,1,103.14,12,1,0,0,0
12,27,11,5,0,1,206.57,6,0,0,0,0
2,22,8,3,1,0,11.67,2,0,1,1,0
0,30,5,5,0,1,56.22,2,1,0,0,0
9,31,4,4,1,1,93.89,2,1,1,0,0
2,26,5,3,0,1,59.22,7,0,0,1,0
10,20,12,3,0,0,83.63,2,0,0,1,0
10,28,1,2,0,1,178.01,6,1,0,0,1
4,46,2,1,0,1,382.22,4,0,0,0,1
2,24,8,5,1,0,43.2,3,0,0,0,0
0,44,12,4,0,1,175.87,2,0,1,1,0
3,23,1,3,1,1,24.78,2,1,1,1,0
0,31,10,1,1,0,75.47,10,1,1,0,0
15,20,6,2,0,0,44.95,4,0,0,0,0
6,38,7,5,1,0,246.42,0,1,1,1,0
3,21,4,4,1,0,39.41,9,0,0,0,0
1,42,3,2,1,1,15.62,12,0,1,1,0
6,23,10,4,1,0,80.76,0,1,0,0,0
4,25,7,3,0,0,64.73,6,0,1,0,1
9,20,6,2,0,1,86.05,5,1,0,1,0
6,17,5,1,1,1,45.55,6,1,0,0,0
9,33,11,4,0,0,251.96,7,0,1,0,1
4,25,8,4,0,0,77.86,2,1,0,0,0
0,41,11,4,1,1,56.31,13,1,0,0,0
2,47,6,2,0,1,319.93,7,1,0,0,1
10,19,5,3,0,0,99.11,6,1,0,0,0
12,45,10,2,1,0,1596.19,1,1,0,0,0
0,33,4,4,1,1,52.29,7,1,0,0,0
0,38,4,4,1,1,65.41,2,0,1,0,0
2,20,5,5,1,1,32.61,1,1,0,0,0
0,25,4,2,0,1,41.71,14,1,0,1,0
4,20,11,3,1,0,35.79,6,1,1,0,1
0,19,10,1,1,1,15.01,3,1,0,0,0
6,19,7,2,0,0,60.2,2,1,0,0,1
6,38,12,1,1,0,85.58,4,1,1,0,0
9,17,7,1,1,0,80.06,3,0,0,0,0
2,34,11,1,0,1,103.56,5,0,0,0,0
7,22,9,3,1,0,88.25,7,1,0,0,0
0,37,11,3,1,0,87.11,7,1,0,0,0
6,43,6,5,1,1,77.91,6,1,0,0,0
4,35,7,5,0,1,72.3,8,1,1,0,1
8,19,10,4,0,1,59.63,2,1,0,0,0
4,36,11,2,0,0,204.65,7,0,0,0,0
2,31,1,4,1,0,65.66,12,1,1,1,0
0,37,3,2,1,1,73.93,1,0,0,0,0
0,38,10,4,1,1,90.07,6,1,1,0,0
7,18,10,4,1,1,49.07,3,0,0,0,1
0,27,12,4,0,0,55.2,2,0,0,0,0
16,19,3,5,0,1,21.67,7,1,1,0,1
9,17,5,3,0,1,45.95,2,0,1,0,0
4,32,7,3,0,0,144.6,0,1,0,0,0
7,32,7,3,1,1,167.66,4,1,0,0,0
0,22,10,2,1,1,16,2,1,1,0,0
2,39,10,2,1,1,95.64,0,1,0,0,0
4,42,8,3,0,0,283.99,7,1,1,0,1
12,20,11,1,0,0,140.95,3,1,0,0,0
5,21,6,3,1,0,62.93,0,1,1,0,0
0,46,4,2,1,1,47.9,3,1,1,0,1
3,21,2,2,0,1,30.23,11,1,1,0,0
0,23,6,4,0,0,31.34,8,0,1,0,0
6,26,12,5,0,1,48.72,7,1,1,0,0
3,42,6,3,1,0,202.5,0,1,1,1,0
1,35,3,5,1,0,92.42,1,1,1,0,0
0,30,2,2,1,1,40.21,6,0,0,0,0
2,29,12,5,1,1,96.6,2,0,0,1,0
17,33,5,5,0,0,716,5,1,1,0,1
5,25,8,5,1,1,51.25,3,0,1,0,0
1,22,3,3,1,1,23.57,8,1,0,0,0
0,58,6,2,1,1,421.78,1,1,0,0,0
6,29,1,5,1,0,137.89,3,1,0,0,0
0,61,9,1,1,1,54.94,3,1,0,0,0
2,27,11,3,0,1,57.32,0,1,0,0,1
0,21,10,4,1,1,14.62,7,0,1,0,0
5,33,1,2,1,1,128.69,3,0,0,1,0
5,18,4,5,1,1,64.2,3,1,1,0,0
8,23,12,5,0,0,109.69,3,1,0,0,0
5,18,11,2,0,0,21.31,9,1,0,0,0
6,19,7,5,1,1,44.17,4,0,0,1,0
6,25,2,5,1,0,96.64,3,1,0,0,0
8,48,10,5,1,1,782.44,2,0,0,0,0
1,28,4,1,1,1,40.31,4,1,0,0,0
9,23,11,2,0,1,97.63,8,1,0,0,0
3,32,8,5,0,0,126.9,7,0,0,0,0
9,32,1,3,0,0,277.75,1,1,0,0,0
3,50,6,4,0,1,456.22,4,0,0,0,0
1,36,6,1,0,1,108.06,10,0,0,0,0
4,21,3,3,0,0,44.1,5,0,1,0,0
2,36,12,4,1,1,51.65,6,1,0,0,1
6,22,10,3,1,1,57.65,6,0,0,0,0
0,27,7,3,1,1,25.04,3,1,1,0,0
4,33,1,1,1,1,92.6,2,1,0,0,1
6,22,9,1,0,0,62.68,1,0,1,0,0
1,28,2,5,1,1,32.92,4,0,1,1,0
3,27,5,4,0,1,73.76,5,1,0,1,0
4,25,7,3,1,0,67.57,8,1,0,0,0
0,45,5,3,1,1,118.31,4,0,1,0,0
1,50,7,3,1,0,83.62,11,1,1,0,0
3,40,8,4,0,1,185.55,1,1,1,1,0
6,34,6,2,1,1,136.32,4,1,1,1,0
8,28,8,1,1,1,34.02,4,1,0,1,0
2,29,6,5,1,1,52.66,5,0,0,0,0
10,29,1,5,0,1,189.94,1,0,0,0,0
0,17,6,5,0,1,17.89,7,1,0,0,1
0,39,5,2,1,0,60.9,10,1,0,1,0
13,28,4,2,1,0,452.11,10,0,0,0,1
4,26,11,2,0,1,66.5,5,1,0,0,0
9,27,1,3,1,0,41.74,5,0,1,0,0
5,22,5,3,1,1,3.84,4,1,1,0,0
0,24,3,3,0,0,39.64,12,1,1,1,0
0,34,7,1,0,1,79.76,5,1,0,0,0
8,33,5,2,0,1,207.77,4,1,0,0,0
1,21,8,1,0,1,26.92,3,0,1,1,0
2,36,2,3,0,0,157.62,10,1,0,0,0
0,23,10,2,1,0,79,5,1,0,0,0
0,23,6,5,1,1,84.64,2,1,0,1,0
0,20,4,5,0,1,19.11,6,0,1,0,1
4,26,9,4,1,1,57.71,2,1,0,0,0
12,29,9,1,0,0,315.7,3,0,0,0,0
3,36,8,5,0,0,179.61,1,0,0,0,0
0,45,10,1,1,1,149.18,5,1,0,0,1
9,22,10,3,0,0,114.21,2,0,0,0,0
10,20,8,5,0,0,108.56,1,0,0,0,0
4,19,6,1,1,1,30.88,5,0,0,1,0
8,27,2,4,0,1,125.46,0,1,0,0,1
7,24,9,3,1,0,105.67,1,1,0,0,0
0,20,12,4,1,1,25.44,0,1,0,1,0
4,23,8,3,0,1,50.83,1,1,0,0,0
7,27,1,2,0,1,87.32,10,1,1,0,0
0,48,6,4,1,1,151.85,2,1,1,0,0
0,25,7,2,1,1,20.95,9,0,1,0,0
8,19,10,3,1,1,50.99,1,1,1,0,0
12,40,11,3,0,1,639.98,4,0,0,0,0
3,24,9,1,0,1,48.8,4,1,0,0,0
7,32,3,1,0,0,213.92,0,0,0,0,0
2,18,2,4,0,1,20.67,4,1,1,0,1
6,35,10,5,0,0,243.72,12,1,0,0,0
6,41,2,5,1,1,304.31,8,0,0,0,0
2,23,9,5,1,0,39.48,4,1,0,0,0
3,30,9,2,1,1,57.18,6,1,1,0,1
5,34,9,1,0,1,153.2,1,1,0,0,0
3,32,9,3,0,1,83.12,2,0,0,0,0
2,34,9,4,0,1,37.59,2,1,0,0,0
4,25,7,1,1,0,69.18,4,1,0,0,1
12,23,5,4,1,0,66.23,5,1,0,1,0
6,26,10,5,0,0,88.07,7,1,0,0,0
0,22,3,4,0,1,27.55,13,0,0,0,0
5,26,9,1,0,0,70.61,4,1,0,0,1
3,19,8,1,1,1,6.53,6,1,0,1,0
5,41,4,3,1,0,92.94,11,0,0,1,0
2,21,2,3,1,1,21.4,5,1,1,0,1
4,27,4,2,0,0,95.28,12,1,0,0,1
4,49,11,5,1,1,31.44,2,1,0,1,0
9,38,7,1,0,1,373.38,6,1,0,0,1
7,53,11,5,0,1,46.38,3,1,0,0,0
12,21,2,1,0,1,55.17,2,0,1,0,1
9,21,2,5,0,0,84.71,7,1,1,0,0
2,26,4,4,0,1,59.22,9,1,0,1,0
17,21,9,4,1,0,493.91,3,0,0,0,1
0,44,5,1,0,1,216.59,13,0,0,1,0
12,45,10,3,0,1,999.14,3,1,0,0,1
2,21,9,4,0,0,33.97,8,1,1,0,0
2,35,12,1,1,0,52,8,1,1,0,0
8,17,4,5,1,1,47.58,1,0,1,0,1
2,25,12,2,1,0,47.53,2,1,0,1,0
1,46,4,3,0,1,1.32,0,1,0,0,0
2,24,2,1,0,1,43.85,6,1,0,0,1
7,33,8,1,0,0,233.43,4,1,0,0,0
4,25,10,4,1,1,52.78,9,0,0,0,0
6,18,8,1,1,0,51.3,3,0,0,0,0
4,53,2,3,0,0,690.57,9,1,1,0,0
0,54,1,1,0,0,547.19,3,1,0,0,0
4,19,12,5,1,0,31.91,10,1,1,0,0
10,18,7,3,0,1,72.35,12,1,0,0,1
7,19,1,2,1,0,67.22,2,0,0,0,0
0,23,3,1,1,0,27.61,8,0,0,0,0
7,41,1,1,1,1,302.55,1,0,1,0,1
0,35,3,3,1,1,62.59,12,1,0,1,0
2,28,6,2,0,1,62.64,7,0,0,0,1
1,19,3,1,1,1,17.95,5,1,0,0,0
5,26,3,3,1,1,69.02,8,1,0,0,0
0,50,4,3,1,1,220.56,2,0,0,0,0
0,27,8,4,0,1,34.67,10,0,0,1,0
0,64,10,3,1,0,888.12,4,0,0,0,1
4,50,12,5,0,0,92.51,4,0,0,0,0
0,43,7,2,1,1,8.04,3,0,0,0,0
3,29,10,2,0,1,88.05,7,1,0,1,0
6,19,12,3,0,1,53.1,3,1,0,1,0
6,17,11,5,0,1,76.18,1,1,0,1,0
5,39,4,3,0,1,191.34,3,0,1,0,0
9,20,9,2,1,1,40.64,5,1,0,0,1
5,30,3,2,0,0,112.26,7,1,1,0,0
3,26,10,3,1,1,86.95,9,1,0,0,1
8,18,4,5,1,1,57.31,6,1,0,0,0
10,18,8,4,0,0,18.05,13,0,0,0,1
0,44,10,3,0,1,187.34,5,1,0,0,0
6,38,5,5,1,0,40.06,4,0,0,0,1
4,23,11,1,0,0,24.93,7,1,0,0,0
3,32,10,5,1,0,104.93,8,1,0,0,0
4,25,11,5,1,1,60.83,2,0,0,0,0
11,41,9,5,1,0,65.37,9,0,1,0,0
4,28,1,4,0,0,76.27,2,1,0,0,0
1,22,2,3,1,1,5.67,13,1,0,1,0
0,32,2,3,0,1,77.47,2,1,0,1,0
5,32,4,3,0,1,148.8,5,1,0,1,0
0,30,10,4,1,1,17.98,7,0,0,0,1
5,22,1,3,1,1,48.2,0,0,0,0,0
1,37,7,3,0,1,117.78,1,1,0,0,0
6,20,1,1,1,0,49.99,6,1,1,0,0
2,45,2,2,1,0,266.76,6,0,0,0,0
1,46,9,1,1,1,5.88,0,1,0,0,0
7,26,5,2,0,0,125.95,2,0,0,0,0
2,27,8,3,0,1,64.73,4,1,0,1,0
14,22,6,3,0,0,178.12,4,0,1,0,0
6,23,1,2,1,1,64.59,0,1,0,0,1
1,28,3,5,1,1,32.92,9,1,1,1,0
0,28,3,5,1,1,27.53,0,1,1,1,0
3,25,3,2,0,0,68.33,4,0,0,0,0
0,19,9,1,0,1,20.98,1,0,0,0,0
2,17,7,3,0,0,23.59,3,0,1,0,0
13,18,12,2,0,0,133.83,1,1,0,0,0
7,18,10,2,0,1,47.77,3,1,0,0,0
4,35,9,5,0,1,146.63,4,0,0,0,0
2,28,9,1,1,1,39.14,2,1,1,0,0
0,20,8,3,0,1,22.98,1,1,0,0,0
12,23,5,4,0,0,150.13,3,1,1,0,0
6,17,7,3,1,0,38.01,8,1,1,0,0
11,23,5,5,0,0,166.15,5,1,0,0,1
0,30,5,1,0,1,57.57,5,1,0,0,1
0,21,4,4,0,1,25.17,3,0,0,0,0
0,36,12,2,1,1,98.85,7,0,1,0,0
0,33,9,3,1,0,54.36,5,1,1,0,0
0,27,8,1,1,1,30.84,1,1,0,0,0
1,25,5,5,1,1,31.05,6,1,0,1,0
3,56,7,4,0,0,951.4,6,0,0,0,0
4,30,7,2,1,1,82.25,4,1,0,0,0
4,38,8,1,1,0,79.15,7,0,0,0,1
0,21,10,5,0,1,25.17,5,0,0,0,0
6,35,7,2,1,1,186.34,3,0,0,0,1
4,27,1,2,0,1,68.24,7,1,1,1,0
1,32,3,4,0,1,71.67,9,1,1,1,0
0,19,3,4,1,1,12.19,3,1,1,0,0
12,26,1,3,0,0,247.7,5,0,0,0,1
0,22,6,3,0,0,35.27,10,1,0,0,0
9,44,10,5,1,0,10.33,1,0,1,0,1
8,39,5,1,0,1,283.07,4,0,1,0,0
6,43,5,1,1,0,85.13,10,1,1,0,1
3,32,2,4,1,0,62.06,11,0,0,0,0
1,24,4,1,1,1,22.91,7,1,1,0,0
6,41,10,3,0,1,258.48,2,1,1,0,0
7,25,9,2,0,1,92.13,3,0,0,0,1
0,29,3,5,1,1,30.52,2,0,0,0,0
